Time,RunCode,RPM,MDot,MDotSet,PIntake,TIntake,TLiner,PH2O,TH2OIn,TH2OOut,POil,TOilIn,TOilOut,PFuel,TFuelIn,TFuelOut,CRFuel,SumMode,MDot1,MDotSet1,MDot2,MDotSet2,MDot3,MDotSet3,MDot4,MDotSet4
152708,g,1196,17.361,47.200,174.1,53.18,92.98,150.8,93.34,92.46,248.7,99.06,88.14,1030.8,24.26,26.84,23.39,2,31.21,31.47,15.68,15.73,10.73,28.61,6.63,18.59
152709,g,1196,17.366,47.200,175.6,53.29,93.01,152.2,93.25,92.27,249.1,99.19,87.95,1023.8,24.13,27.01,23.42,2,31.22,31.47,15.68,15.73,10.79,28.61,6.57,18.59
152710,g,1200,17.636,47.200,175.5,53.26,93.06,153.1,93.41,92.42,246.8,99.16,88.14,1014.6,24.34,26.89,23.45,2,31.19,31.47,15.67,15.73,10.98,28.61,6.66,18.59
152711,g,1197,17.716,47.200,174.6,53.30,93.10,155.1,93.50,92.24,248.8,99.34,88.08,1005.8,24.32,26.84,23.41,2,31.20,31.47,15.68,15.73,10.96,28.61,6.75,18.59
152712,g,1199,17.587,47.200,174.2,53.34,92.98,153.9,93.79,92.28,249.7,98.92,88.14,997.5,24.16,27.08,23.41,2,31.22,31.47,15.68,15.73,10.86,28.61,6.72,18.59
152713,g,1201,17.415,47.200,174.3,53.20,92.94,153.3,93.97,92.42,249.4,99.10,87.98,990.0,24.28,27.03,23.43,2,31.22,31.47,15.67,15.73,10.75,28.61,6.66,18.59
152714,g,1203,17.319,47.200,177.0,53.03,92.95,154.7,94.03,92.15,249.0,99.01,88.13,982.8,24.31,26.89,23.38,2,31.21,31.47,15.68,15.73,10.72,28.61,6.59,18.59
152716,g,1199,17.630,47.200,175.5,53.20,92.90,153.3,94.45,92.10,248.1,98.82,88.08,973.6,24.30,27.06,23.39,2,31.21,31.47,15.68,15.73,10.88,28.61,6.75,18.59
152717,g,1200,17.562,47.200,176.8,53.13,92.97,154.3,94.76,92.05,249.0,98.91,87.92,967.2,24.11,27.06,23.36,2,31.23,31.47,15.68,15.73,10.94,28.61,6.62,18.59
152718,g,1200,17.476,47.200,176.7,53.12,92.80,154.7,95.05,91.94,249.7,98.94,88.16,960.8,24.34,26.74,23.41,2,31.20,31.47,15.67,15.73,10.86,28.61,6.62,18.59
152719,g,1199,17.396,47.200,176.1,53.00,92.94,154.2,95.07,92.04,248.1,98.98,88.06,954.4,24.22,27.03,23.37,2,31.19,31.47,15.68,15.73,10.82,28.61,6.58,18.59
152720,g,1202,17.533,47.200,175.6,53.11,92.93,153.4,95.50,92.05,249.2,98.99,88.03,948.4,24.27,27.11,23.40,2,31.22,31.47,15.68,15.73,10.84,28.61,6.69,18.59
152721,g,1199,17.607,47.200,174.6,53.08,92.92,151.4,95.59,92.16,247.8,99.08,88.14,942.4,24.28,27.03,23.43,2,31.21,31.47,15.67,15.73,10.87,28.61,6.74,18.59
152722,g,1200,17.678,47.200,175.5,52.95,93.01,151.8,95.90,92.13,249.1,98.85,88.05,935.1,24.39,26.84,23.42,2,31.19,31.47,15.67,15.73,10.92,28.61,6.76,18.59
152723,g,1199,17.709,47.200,174.6,52.95,93.13,151.9,95.72,92.03,248.5,98.75,88.06,929.9,24.21,27.06,23.36,2,31.19,31.47,15.66,15.73,10.94,28.61,6.77,18.59
152724,g,1197,17.428,47.200,174.8,52.93,93.13,153.9,95.90,92.07,249.3,98.85,88.09,924.7,24.21,26.84,23.38,2,31.20,31.47,15.69,15.73,10.76,28.61,6.67,18.59
152725,g,1196,17.399,47.200,175.9,52.92,93.02,154.9,95.81,92.00,247.4,98.94,87.98,920.2,24.26,27.01,23.37,2,31.23,31.47,15.67,15.73,10.75,28.61,6.65,18.59
152726,g,1196,17.440,47.200,177.3,52.95,93.43,153.4,95.76,92.17,249.7,98.81,87.97,916.8,24.35,27.06,23.38,2,31.20,31.47,15.66,15.73,10.77,28.61,6.67,18.59
152727,g,1198,17.361,47.200,176.6,52.94,93.46,153.1,95.45,92.18,248.8,98.68,88.02,914.2,24.24,27.13,23.37,2,31.22,31.47,15.68,15.73,10.74,28.61,6.62,18.59
152728,g,1196,17.662,47.200,176.1,52.82,93.46,152.9,95.45,92.06,248.3,98.77,87.85,912.1,24.22,27.20,23.33,2,31.20,31.47,15.68,15.73,10.91,28.61,6.75,18.59
152729,g,1201,17.565,47.200,176.8,52.90,93.66,155.4,95.19,92.26,248.9,98.94,87.97,912.0,24.28,27.13,23.35,2,31.21,31.47,15.68,15.73,10.93,28.61,6.64,18.59
152730,g,1198,17.736,47.200,176.3,52.88,93.76,151.1,95.03,92.34,250.2,98.73,88.07,916.0,24.37,27.08,23.35,2,31.21,31.47,15.67,15.73,11.01,28.61,6.73,18.59
152731,g,1203,17.706,47.200,175.4,53.00,93.88,151.4,94.87,92.30,249.6,98.82,88.12,922.3,24.26,27.11,23.37,2,31.23,31.47,15.67,15.73,10.94,28.61,6.77,18.59
152732,g,1202,17.641,47.200,174.9,52.84,93.97,152.6,94.87,92.52,250.4,98.72,88.12,931.4,24.40,27.01,23.43,2,31.20,31.47,15.68,15.73,10.91,28.61,6.73,18.59
152733,g,1201,17.492,47.200,174.2,52.79,93.99,152.8,94.52,92.47,249.1,98.60,88.13,942.7,24.38,26.98,23.36,2,31.20,31.47,15.66,15.73,10.80,28.61,6.69,18.59
152734,g,1199,17.379,47.200,175.6,52.86,94.14,155.2,94.34,92.38,249.7,98.57,88.03,955.8,24.24,26.96,23.33,2,31.21,31.47,15.66,15.73,10.73,28.61,6.65,18.59
152735,g,1201,17.526,47.200,174.2,52.85,94.11,151.3,94.05,92.47,249.0,98.64,88.00,976.0,24.27,27.06,23.34,2,31.20,31.47,15.68,15.73,10.83,28.61,6.70,18.59
152736,g,1201,17.505,47.200,174.2,52.81,93.91,153.8,93.97,92.39,248.3,98.60,88.02,991.5,24.26,27.01,23.32,2,31.22,31.47,15.68,15.73,10.82,28.61,6.68,18.59
152737,g,1199,17.375,47.200,176.2,52.74,94.06,153.1,93.80,92.56,247.8,98.75,87.97,1006.1,24.33,26.84,23.35,2,31.20,31.47,15.67,15.73,10.74,28.61,6.63,18.59
152738,g,1199,17.433,47.200,176.9,52.80,94.12,151.5,93.66,92.56,251.4,98.79,87.99,1019.3,24.18,27.03,23.33,2,31.22,31.47,15.68,15.73,10.77,28.61,6.66,18.59
152739,g,1203,17.352,47.200,176.4,52.83,94.09,149.0,93.63,92.63,248.6,98.64,88.04,1028.5,24.32,27.06,23.36,2,31.22,31.47,15.68,15.73,10.75,28.61,6.60,18.59
152740,g,1198,17.569,47.200,176.0,52.65,94.08,154.7,93.51,92.61,249.1,98.59,88.03,1034.4,24.44,26.89,23.40,2,31.20,31.47,15.67,15.73,10.94,28.61,6.63,18.59
152741,g,1201,17.672,47.200,175.3,52.75,93.93,152.0,93.25,92.47,249.7,98.44,87.92,1035.1,24.26,26.84,23.25,2,31.21,31.47,15.68,15.73,10.93,28.61,6.74,18.59
152743,g,1200,17.757,47.200,175.6,52.71,94.07,154.9,93.21,92.57,249.4,98.54,87.98,1031.3,24.36,27.03,23.36,2,31.21,31.47,15.67,15.73,10.98,28.61,6.77,18.59
152744,g,1200,17.749,47.200,175.1,52.92,93.94,152.4,93.22,92.68,249.6,98.55,88.02,1024.6,24.43,27.06,23.37,2,31.22,31.47,15.67,15.73,10.99,28.61,6.76,18.59
152745,g,1200,17.516,47.200,174.5,52.72,93.98,153.7,93.18,92.64,250.4,98.59,87.97,1015.0,24.41,26.96,23.35,2,31.20,31.47,15.67,15.73,10.81,28.61,6.70,18.59
152746,g,1199,17.396,47.200,176.9,52.74,93.96,155.3,93.14,92.54,248.1,98.41,88.01,1006.5,24.25,27.08,23.31,2,31.19,31.47,15.67,15.73,10.75,28.61,6.65,18.59
152747,g,1200,17.420,47.200,177.1,52.74,93.90,153.0,93.38,92.54,248.9,98.39,88.03,998.2,24.41,26.96,23.35,2,31.22,31.47,15.67,15.73,10.83,28.61,6.59,18.59
152748,g,1201,17.684,47.200,175.6,52.85,93.79,153.0,93.45,92.57,248.4,98.22,88.06,990.4,24.36,26.74,23.34,2,31.20,31.47,15.68,15.73,10.93,28.61,6.75,18.59
152749,g,1201,17.384,47.200,174.6,52.76,93.80,151.7,93.52,92.34,248.2,98.25,88.03,982.8,24.35,27.08,23.31,2,31.20,31.47,15.67,15.73,10.75,28.61,6.63,18.59
152750,g,1196,17.558,47.200,177.2,52.75,93.71,154.9,93.79,92.37,248.8,98.26,88.14,975.8,24.42,26.96,23.30,2,31.19,31.47,15.67,15.73,10.85,28.61,6.71,18.59
152751,g,1194,17.465,47.200,175.5,52.87,93.73,152.2,94.09,92.41,251.2,98.48,88.15,966.5,24.34,26.81,23.36,2,31.22,31.47,15.68,15.73,10.80,28.61,6.66,18.59
152752,g,1195,17.711,47.200,177.7,52.85,93.67,153.4,94.29,92.29,251.7,98.38,88.04,960.4,24.42,27.03,23.30,2,31.20,31.47,15.67,15.73,11.03,28.61,6.68,18.59
152753,g,1198,17.411,47.200,177.0,52.89,93.57,154.0,94.53,92.27,250.3,98.36,88.20,954.9,24.48,26.98,23.34,2,31.20,31.47,15.67,15.73,10.80,28.61,6.61,18.59
152754,g,1196,13.499,47.200,134.4,52.61,93.49,156.5,94.86,92.35,249.1,98.28,88.16,949.6,24.52,26.79,23.32,2,31.22,31.47,15.68,15.73,8.40,28.61,5.10,18.59
152755,g,1127,10.965,47.200,106.3,51.47,93.57,150.5,94.93,92.17,251.0,98.14,88.10,944.9,24.38,26.81,23.30,2,31.19,31.47,15.68,15.73,6.84,28.61,4.13,18.59
152756,g,976,10.580,47.200,102.5,50.44,93.67,154.6,95.30,92.11,252.1,98.14,88.10,940.6,24.38,26.91,23.30,2,31.21,31.47,15.68,15.73,6.61,28.61,3.97,18.59
152757,g,720,10.628,47.200,102.8,49.81,93.64,152.8,95.55,92.10,249.4,98.23,88.01,935.1,24.39,26.91,23.29,2,31.23,31.47,15.67,15.73,6.63,28.61,4.00,18.59
152758,g,568,10.583,47.200,102.0,49.68,93.55,152.5,95.74,92.29,251.9,98.30,88.02,930.4,24.50,26.69,23.30,2,31.19,31.47,15.67,15.73,6.60,28.61,3.98,18.59
152759,g,446,10.608,47.200,102.2,49.67,93.65,151.8,95.86,92.23,249.9,98.08,88.02,926.3,24.48,26.96,23.32,2,31.21,31.47,15.67,15.73,6.62,28.61,3.99,18.59
152800,g,350,10.551,47.200,101.7,49.70,93.73,152.4,95.92,92.19,249.2,98.08,87.98,922.9,24.44,26.91,23.30,2,31.21,31.47,15.67,15.73,6.59,28.61,3.96,18.59
152801,g,261,10.645,47.200,102.6,49.79,93.80,153.7,95.99,92.28,249.6,98.27,88.05,918.9,24.57,26.89,23.31,2,31.19,31.47,15.67,15.73,6.65,28.61,4.00,18.59
152802,g,190,10.604,47.200,102.4,50.10,93.85,151.7,95.88,92.25,253.1,98.18,88.04,916.3,24.44,26.89,23.28,2,31.20,31.47,15.68,15.73,6.62,28.61,3.98,18.59
152803,g,139,10.639,47.200,102.6,50.51,93.88,153.9,95.77,92.36,250.3,98.27,88.07,914.2,24.57,26.86,23.31,2,31.22,31.47,15.67,15.73,6.65,28.61,3.99,18.59
152804,g,102,10.646,47.200,102.7,50.64,93.87,152.2,95.56,92.37,252.6,98.22,88.08,834.5,24.52,26.96,23.30,2,31.20,31.47,15.68,15.73,6.64,28.61,4.00,18.59

153536,h,229,10.422,47.100,101.3,50.18,91.42,152.8,95.21,91.54,246.5,100.12,91.60,836.2,24.02,26.42,22.64,2,31.14,31.40,15.63,15.70,6.50,28.55,3.92,18.55
153537,h,431,10.289,47.100,101.3,50.00,91.36,154.6,94.99,91.48,246.1,100.10,91.58,845.2,23.88,26.50,22.62,2,31.16,31.40,15.64,15.70,6.42,28.55,3.87,18.55
153538,h,642,10.490,47.100,101.3,49.90,91.52,154.2,94.93,91.68,247.8,99.80,91.68,853.9,23.88,26.30,22.64,2,31.13,31.40,15.64,15.70,6.53,28.55,3.96,18.55
153539,h,893,11.544,47.100,111.2,50.18,91.41,153.4,94.60,91.59,247.1,99.87,91.55,867.0,23.89,26.32,22.57,2,31.13,31.40,15.64,15.70,7.19,28.55,4.35,18.55
153540,h,1038,11.978,47.100,116.6,50.88,91.45,156.0,94.52,91.55,246.6,99.95,91.63,877.9,23.91,26.50,22.63,2,31.16,31.40,15.64,15.70,7.45,28.55,4.53,18.55
153541,h,1145,12.351,47.100,122.2,51.37,91.54,151.7,94.31,91.72,246.7,99.78,91.58,887.1,23.94,26.72,22.66,2,31.13,31.40,15.64,15.70,7.70,28.55,4.65,18.55
153542,h,1216,12.792,47.100,125.7,52.06,91.46,154.8,94.09,91.68,247.7,99.90,91.44,894.9,23.98,26.64,22.60,2,31.16,31.40,15.63,15.70,7.97,28.55,4.82,18.55
153543,h,1258,13.220,47.100,130.0,52.68,91.60,153.0,93.97,91.56,246.5,99.84,91.42,905.5,23.80,26.62,22.66,2,31.15,31.40,15.64,15.70,8.25,28.55,4.97,18.55
153544,h,1275,13.521,47.100,133.8,52.99,91.47,152.7,93.78,91.59,248.8,99.63,91.29,913.3,23.71,26.59,22.61,2,31.16,31.40,15.64,15.70,8.40,28.55,5.12,18.55
153545,h,1277,14.123,47.100,139.2,53.72,91.68,151.9,93.59,91.72,248.5,99.62,91.16,924.9,23.80,26.59,22.68,2,31.14,31.40,15.64,15.70,8.81,28.55,5.31,18.55
153546,h,1264,14.335,47.100,143.4,54.04,91.48,154.2,93.43,91.70,247.3,99.78,90.92,933.4,23.71,26.40,22.66,2,31.13,31.40,15.64,15.70,8.86,28.55,5.48,18.55
153547,h,1250,14.650,47.100,147.1,54.27,91.56,153.8,93.31,91.82,248.2,99.68,90.82,942.5,23.69,26.45,22.64,2,31.14,31.40,15.64,15.70,9.05,28.55,5.60,18.55
153548,h,1232,15.062,47.100,150.0,54.73,91.56,153.0,93.41,91.74,244.5,99.62,90.56,951.9,23.67,26.52,22.66,2,31.15,31.40,15.64,15.70,9.41,28.55,5.65,18.55
153549,h,1219,15.475,47.100,152.3,54.82,91.55,155.3,93.22,91.75,245.4,99.69,90.35,959.2,23.68,26.40,22.63,2,31.15,31.40,15.64,15.70,9.64,28.55,5.84,18.55
153550,h,1207,15.480,47.100,155.3,55.09,91.60,152.9,93.23,91.68,247.4,99.80,90.18,969.9,23.53,26.67,22.66,2,31.13,31.40,15.64,15.70,9.62,28.55,5.86,18.55
153551,h,1196,15.736,47.100,158.4,55.27,91.42,152.1,93.25,91.70,245.6,99.70,89.84,978.8,23.55,26.52,22.64,2,31.15,31.40,15.64,15.70,9.74,28.55,6.00,18.55
153553,h,1190,16.039,47.100,161.0,55.46,91.45,151.8,93.10,91.65,247.1,99.55,89.51,992.2,23.62,26.74,22.63,2,31.15,31.40,15.65,15.70,9.99,28.55,6.05,18.55
153554,h,1187,16.435,47.100,161.4,55.44,91.41,155.3,93.09,91.57,246.6,99.57,89.31,1001.6,23.52,26.47,22.57,2,31.14,31.40,15.64,15.70,10.17,28.55,6.27,18.55
153555,h,1185,16.489,47.100,164.0,55.51,91.38,154.1,93.34,91.52,248.1,99.46,89.16,1012.9,23.59,26.57,22.58,2,31.17,31.40,15.64,15.70,10.17,28.55,6.32,18.55
153556,h,1185,16.466,47.100,165.9,55.55,91.32,153.8,93.61,91.58,246.8,99.56,88.96,1023.9,23.59,26.69,22.60,2,31.17,31.40,15.64,15.70,10.23,28.55,6.23,18.55
153557,h,1187,16.763,47.100,166.4,55.44,91.31,155.7,93.78,91.67,248.7,99.49,88.97,1030.2,23.75,26.67,22.65,2,31.13,31.40,15.64,15.70,10.40,28.55,6.36,18.55
153558,h,1191,16.822,47.100,167.4,55.53,91.36,151.3,93.87,91.48,249.2,99.44,88.72,1033.7,23.72,26.42,22.62,2,31.15,31.40,15.64,15.70,10.40,28.55,6.42,18.55
153559,h,1197,16.906,47.100,167.4,55.27,91.44,155.0,94.25,91.34,245.7,99.50,88.58,1033.2,23.63,26.76,22.60,2,31.17,31.40,15.64,15.70,10.51,28.55,6.40,18.55
153600,h,1194,16.800,47.100,168.6,55.19,91.22,152.6,94.47,91.36,248.3,99.54,88.48,1029.3,23.64,26.62,22.56,2,31.15,31.40,15.64,15.70,10.46,28.55,6.34,18.55
153601,h,1199,17.054,47.100,168.9,55.04,91.33,153.8,94.86,91.37,248.0,99.45,88.39,1021.2,23.73,26.59,22.63,2,31.15,31.40,15.63,15.70,10.53,28.55,6.52,18.55
153602,h,1196,17.164,47.100,168.9,55.00,91.43,153.1,94.98,91.39,248.2,99.53,88.35,1011.5,23.73,26.72,22.63,2,31.14,31.40,15.64,15.70,10.62,28.55,6.55,18.55
153603,h,1198,17.113,47.100,169.1,54.86,91.31,156.3,95.20,91.45,247.5,99.47,88.23,1002.6,23.63,26.64,22.57,2,31.15,31.40,15.64,15.70,10.58,28.55,6.54,18.55
153604,h,1200,16.957,47.100,171.9,54.56,91.35,155.5,95.50,91.49,248.5,99.53,88.03,994.0,23.71,26.62,22.63,2,31.15,31.40,15.63,15.70,10.45,28.55,6.51,18.55
153605,h,1196,17.033,47.100,172.2,54.47,91.46,157.5,95.55,91.46,247.3,99.52,88.14,985.6,23.78,26.62,22.62,2,31.12,31.40,15.63,15.70,10.60,28.55,6.43,18.55
153606,h,1199,17.138,47.100,172.9,54.42,91.47,149.4,95.86,91.45,247.5,99.53,88.15,975.6,23.62,26.50,22.61,2,31.16,31.40,15.63,15.70,10.55,28.55,6.59,18.55
153607,h,1197,17.137,47.100,172.9,54.25,91.66,153.6,95.77,91.40,248.1,99.56,88.02,968.9,23.63,26.79,22.60,2,31.16,31.40,15.65,15.70,10.67,28.55,6.47,18.55
153608,h,1195,17.402,47.100,172.7,54.19,91.64,151.0,95.89,91.40,248.0,99.62,88.04,961.8,23.80,26.67,22.60,2,31.19,31.40,15.64,15.70,10.79,28.55,6.61,18.55
153609,h,1196,17.424,47.100,172.9,53.94,91.90,153.3,95.65,91.60,247.8,99.52,88.08,955.3,23.76,26.52,22.60,2,31.14,31.40,15.64,15.70,10.82,28.55,6.60,18.55
153610,h,1198,17.385,47.100,172.6,53.93,91.89,152.1,95.62,91.51,248.5,99.59,88.11,948.9,23.73,26.57,22.61,2,31.14,31.40,15.64,15.70,10.74,28.55,6.65,18.55
153611,h,1199,17.294,47.100,171.7,53.75,92.15,152.8,95.52,91.63,247.8,99.47,87.97,942.6,23.73,26.62,22.61,2,31.17,31.40,15.63,15.70,10.68,28.55,6.61,18.55
153612,h,1196,17.193,47.100,173.4,53.71,92.29,153.2,95.40,91.55,248.0,99.53,87.99,936.6,23.83,26.45,22.63,2,31.14,31.40,15.63,15.70,10.59,28.55,6.60,18.55
153613,h,1200,17.425,47.100,172.2,53.58,92.30,152.9,95.01,91.68,247.3,99.58,87.98,928.9,23.94,26.72,22.58,2,31.12,31.40,15.65,15.70,10.79,28.55,6.64,18.55
153614,h,1198,17.309,47.100,174.8,53.57,92.45,153.9,94.84,91.59,248.4,99.51,87.91,924.2,23.67,26.69,22.57,2,31.17,31.40,15.64,15.70,10.69,28.55,6.62,18.55
153615,h,1198,17.238,47.100,174.9,53.38,92.42,156.7,94.69,91.78,245.4,99.54,87.90,919.4,23.76,26.81,22.58,2,31.15,31.40,15.64,15.70,10.60,28.55,6.63,18.55
153616,h,1201,17.545,47.100,174.8,53.26,92.72,153.8,94.61,91.82,245.8,99.66,87.92,915.2,23.88,26.59,22.60,2,31.13,31.40,15.63,15.70,10.85,28.55,6.70,18.55
153617,h,1196,17.445,47.100,174.4,53.34,92.56,154.7,94.27,91.80,249.1,99.58,87.86,913.4,23.68,26.79,22.54,2,31.16,31.40,15.64,15.70,10.78,28.55,6.67,18.55
153618,h,1200,17.583,47.100,173.5,53.15,92.61,153.1,94.18,91.93,247.8,99.49,87.81,912.6,23.77,26.74,22.59,2,31.17,31.40,15.65,15.70,10.91,28.55,6.68,18.55
153620,h,1200,17.495,47.100,174.5,52.92,92.72,154.8,93.95,91.96,249.9,99.46,87.92,913.5,23.88,26.45,22.62,2,31.14,31.40,15.65,15.70,10.79,28.55,6.71,18.55
153621,h,1202,17.412,47.100,174.3,52.97,92.77,155.0,93.88,91.99,247.6,99.53,87.93,914.0,23.93,26.64,22.59,2,31.14,31.40,15.64,15.70,10.76,28.55,6.65,18.55
153622,h,1197,17.487,47.100,173.3,53.03,92.85,156.0,93.76,92.03,246.7,99.55,87.99,915.0,23.85,26.69,22.59,2,31.15,31.40,15.65,15.70,10.88,28.55,6.60,18.55
153623,h,1199,17.341,47.100,173.2,52.88,92.76,155.2,93.63,92.10,247.5,99.52,87.76,915.9,23.84,26.76,22.60,2,31.15,31.40,15.64,15.70,10.71,28.55,6.63,18.55
153624,h,1199,17.225,47.100,175.9,52.72,92.70,155.7,93.43,92.08,247.5,99.44,87.98,915.1,23.84,26.45,22.60,2,31.15,31.40,15.63,15.70,10.66,28.55,6.56,18.55
153625,h,1196,17.369,47.100,175.6,52.79,92.77,156.8,93.33,92.01,247.6,99.37,87.91,915.4,23.83,26.74,22.55,2,31.16,31.40,15.64,15.70,10.79,28.55,6.58,18.55
153626,h,1197,17.277,47.100,175.1,52.84,92.68,154.9,93.28,92.00,248.3,99.36,87.92,915.9,23.78,26.72,22.58,2,31.16,31.40,15.64,15.70,10.72,28.55,6.55,18.55
153627,h,1195,17.647,47.100,175.5,52.70,92.66,154.3,93.28,92.04,247.5,99.28,87.88,921.8,23.90,26.69,22.56,2,31.16,31.40,15.64,15.70,10.94,28.55,6.71,18.55
153628,h,1195,17.533,47.100,175.2,52.71,92.63,153.3,93.15,92.15,249.2,99.23,87.97,929.8,23.85,26.47,22.57,2,31.14,31.40,15.64,15.70,10.86,28.55,6.67,18.55
153629,h,1199,17.528,47.100,174.4,52.71,92.69,153.9,93.25,91.99,248.6,99.23,87.97,939.5,23.97,26.76,22.57,2,31.15,31.40,15.64,15.70,10.86,28.55,6.67,18.55
153630,h,1196,17.490,47.100,173.7,52.46,92.46,153.6,93.26,92.00,249.1,99.16,88.00,952.4,23.92,26.69,22.56,2,31.12,31.40,15.64,15.70,10.81,28.55,6.68,18.55
153631,h,1196,17.331,47.100,174.0,52.44,92.74,155.5,93.46,91.94,249.5,99.28,87.98,966.4,23.86,26.62,22.56,2,31.13,31.40,15.64,15.70,10.70,28.55,6.63,18.55
153632,h,1197,17.509,47.100,174.7,52.50,92.62,155.5,93.48,91.96,249.7,99.22,87.94,981.1,23.88,26.54,22.58,2,31.13,31.40,15.64,15.70,10.81,28.55,6.70,18.55
153633,h,1197,17.370,47.100,176.4,52.55,92.37,152.6,93.67,91.75,250.5,99.35,87.91,995.2,24.03,26.59,22.53,2,31.17,31.40,15.64,15.70,10.73,28.55,6.64,18.55
153634,h,1196,17.313,47.100,175.7,52.40,92.44,152.1,94.09,91.88,250.7,99.28,87.92,1014.3,23.88,26.84,22.58,2,31.16,31.40,15.64,15.70,10.71,28.55,6.60,18.55
153635,h,1197,17.614,47.100,176.2,52.50,92.42,155.1,94.11,91.84,247.6,99.00,87.98,1025.4,24.06,26.79,22.62,2,31.15,31.40,15.63,15.70,10.96,28.55,6.66,18.55
153636,h,1201,17.526,47.100,175.7,52.48,92.54,151.7,94.39,91.78,247.8,99.30,87.94,1032.1,24.02,26.74,22.62,2,31.16,31.40,15.64,15.70,10.91,28.55,6.61,18.55
153637,h,1195,17.692,47.100,175.3,52.47,92.37,154.1,94.74,91.71,250.0,99.23,87.91,1034.8,24.01,26.76,22.57,2,31.16,31.40,15.64,15.70,10.97,28.55,6.72,18.55
153638,h,1198,17.431,47.100,174.7,52.39,92.49,154.2,94.90,91.65,248.9,99.13,87.97,1034.3,24.01,26.54,22.59,2,31.14,31.40,15.63,15.70,10.76,28.55,6.67,18.55
153639,h,1199,17.317,47.100,173.7,52.28,92.36,151.0,95.05,91.76,247.5,98.94,87.90,1030.0,23.92,26.72,22.56,2,31.13,31.40,15.64,15.70,10.70,28.55,6.62,18.55
153640,h,1199,17.405,47.100,174.5,52.35,92.51,155.9,95.46,91.73,248.7,98.93,87.91,1018.7,23.99,26.76,22.59,2,31.16,31.40,15.64,15.70,10.74,28.55,6.66,18.55
153641,h,1199,17.448,47.100,173.7,52.25,92.49,150.3,95.66,91.75,247.1,99.01,88.01,1009.9,23.95,26.89,22.59,2,31.14,31.40,15.65,15.70,10.77,28.55,6.67,18.55
153642,h,1197,17.348,47.100,175.6,52.30,92.74,156.4,95.81,91.58,248.6,99.14,87.94,1001.0,24.10,26.64,22.62,2,31.14,31.40,15.64,15.70,10.79,28.55,6.56,18.55
153643,h,1196,17.521,47.100,176.0,52.26,92.60,154.4,95.67,91.70,247.1,99.10,88.04,993.1,24.00,26.67,22.54,2,31.15,31.40,15.65,15.70,10.83,28.55,6.69,18.55
153644,h,1196,17.338,47.100,176.5,52.28,92.54,152.8,95.59,91.68,246.3,99.06,87.92,985.7,24.08,26.72,22.54,2,31.16,31.40,15.64,15.70,10.76,28.55,6.57,18.55
153645,h,1200,17.311,47.100,176.0,52.27,92.75,152.7,95.56,91.79,248.1,99.11,87.87,978.2,24.07,26.69,22.55,2,31.17,31.40,15.64,15.70,10.72,28.55,6.59,18.55
153646,h,1194,17.687,47.100,175.3,52.23,92.97,154.4,95.52,91.81,247.4,98.93,88.01,971.4,24.01,26.57,22.55,2,31.15,31.40,15.63,15.70,10.94,28.55,6.74,18.55
153648,h,1199,17.594,47.100,175.9,52.23,93.07,154.3,95.30,91.85,245.2,98.89,88.09,962.8,23.99,26.69,22.55,2,31.18,31.40,15.64,15.70,10.94,28.55,6.65,18.55
153649,h,1196,17.549,47.100,175.3,52.34,93.14,155.4,95.17,91.88,249.3,98.76,88.06,957.0,24.02,26.79,22.56,2,31.18,31.40,15.64,15.70,10.92,28.55,6.63,18.55
153650,h,1201,17.466,47.100,174.9,52.25,93.21,154.3,95.00,92.01,249.1,98.63,87.91,950.6,24.05,26.59,22.59,2,31.15,31.40,15.64,15.70,10.79,28.55,6.68,18.55
153651,h,1204,17.348,47.100,174.1,52.21,93.27,154.3,94.82,91.95,247.4,98.81,87.99,944.6,24.03,26.74,22.53,2,31.14,31.40,15.64,15.70,10.71,28.55,6.64,18.55
153652,h,1204,17.488,47.100,173.9,52.25,93.31,152.5,94.70,91.95,248.5,98.79,88.03,939.5,23.97,26.57,22.53,2,31.14,31.40,15.64,15.70,10.80,28.55,6.69,18.55
153653,h,1204,17.284,47.100,173.4,52.09,93.51,154.4,94.54,91.97,249.5,98.93,87.87,933.7,24.05,26.67,22.55,2,31.15,31.40,15.63,15.70,10.68,28.55,6.61,18.55
153654,h,1204,17.565,47.100,174.4,52.12,93.54,150.8,94.25,92.08,250.3,98.96,87.92,926.8,24.12,26.72,22.56,2,31.15,31.40,15.63,15.70,10.86,28.55,6.71,18.55
153655,h,1207,17.520,47.100,174.6,52.10,93.54,151.5,94.17,92.06,249.3,98.94,87.88,922.2,24.10,26.59,22.54,2,31.14,31.40,15.64,15.70,10.89,28.55,6.63,18.55
153656,h,1203,17.490,47.100,173.9,52.21,93.51,156.9,93.91,92.05,251.5,98.82,87.80,917.2,23.99,26.84,22.49,2,31.14,31.40,15.65,15.70,10.93,28.55,6.56,18.55
153657,h,1201,17.361,47.100,173.1,52.09,93.53,152.3,93.87,92.29,248.5,98.83,87.95,914.2,24.05,26.72,22.55,2,31.14,31.40,15.64,15.70,10.72,28.55,6.64,18.55
153658,h,1198,17.258,47.100,176.0,52.10,93.62,153.7,93.70,92.14,248.2,98.86,88.02,913.2,24.08,26.50,22.52,2,31.14,31.40,15.63,15.70,10.67,28.55,6.59,18.55
